"Data Source","世界发展指标",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"中国澳门特别行政区","MAC","工业产品加权平均适用税率（%）","TM.TAX.MANF.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"中国澳门特别行政区","MAC","约束范围，制成品（百分比）","TM.TAX.MANF.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.32","22.32","22.32","22.32","22.32","22.32","21.43","21.43","21.43","21.43","21.43","21.43","20.06","20.06","20.06","20.06","19.97","19.97","19.97","19.97","19.97","19.61","19.61","19.61","19.61","19.61","0","","",
"中国澳门特别行政区","MAC","国际旅游，支出（现价美元）","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512000000","471000000","529000000","475000000","506000000","608000000","695000000","714000000","883000000","1064000000","1155000000","1239000000","1385000000","1435000000","1500000000","1702000000","1941000000","2034000000","886000000","","","","",
"中国澳门特别行政区","MAC","国际旅游，客运项目收入（现价美元）","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223000000","164000000","225000000","257000000","306000000","328000000","349000000","303000000","412000000","523000000","508000000","532000000","565000000","519000000","523000000","515000000","602000000","575000000","82000000","","","","",
"中国澳门特别行政区","MAC","国际旅游，入境人数","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7752000","8151000","7000000","6949000","7444000","9162000","10279000","11531000","11888000","16673000","18711000","21998000","27003000","22933000","21753000","24965000","28002000","28082000","29325000","31526000","30715000","30950000","32611000","35804000","39406000","5897000","","","","",
"中国澳门特别行政区","MAC","城镇人口增长率（年增长率）","SP.URB.GROW","","0.0121143106499687","2.63422430966053","2.54360823990616","21.6151056633821","16.5345822470991","-0.770317177646749","-0.706924420100206","-0.708344877729606","-0.78821477004261","1.01794646999972","-3.78715667942336","-0.790461833870912","-0.761692021613632","-0.773072397955502","-0.828017819992474","-0.947968421476323","-0.986795678302282","-0.0972021618631696","1.33069567835084","2.0011366397089","2.24565665978392","4.06222836445884","5.71394074624244","5.03022413178022","2.51340601779491","2.28675667925765","3.6977744498898","3.04806369048057","2.94213587851162","3.07977905899762","4.95080855838811","5.40380963437054","3.5323508767163","3.32606835801975","3.13319637503232","1.42958081492227","0.549569493826214","1.20913772389296","1.21481859369177","0.755783260513311","0.767631088432971","1.03176428295007","1.17915198424063","2.4714605354753","4.05140517951681","5.22537622408588","4.31524098841543","3.73065116368133","-1.05978494919527","0.373134761285818","2.31926463992749","3.27546059752472","4.13923548132925","4.91199595786125","3.35315298723492","1.48219480492074","-0.630334933532746","1.60639880582531","1.96865626033754","1.9744268917359","-0.424008238139362","-0.764822083825685","0.221222713921319","1.2007758862278",
"中国澳门特别行政区","MAC","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国澳门特别行政区","MAC","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中国澳门特别行政区","MAC","人口，女性（占总人口的百分比）","SP.POP.TOTL.FE.ZS","50.6739135452007","50.8714942621579","50.7522116428302","50.6407370397619","49.8154262037181","49.2645813176926","49.2262581624154","49.1849798212907","49.1356282445441","49.0719016713212","48.9959012412829","48.8706022568977","48.5667011981067","50.9579584858024","53.8568208612068","53.0534964722694","52.2651807350787","51.5019068061968","50.7758025799405","50.087498859612","49.4416812951044","49.2156590958595","49.4604585240658","49.77486469701","50.0725342800215","50.3563605902265","50.6249401161004","50.873116775793","51.0983313194965","51.3065190347324","51.4957678768754","51.648369848758","51.7345962906449","51.7814153768691","51.831222027981","51.8830277933147","51.9373312466679","51.9952104348916","52.0547005636088","52.1184047525526","52.1841535390308","52.2408312271834","52.2759119765797","52.2940904332773","52.3101458111692","52.3255485355564","52.3443918969387","52.364267169083","52.3754079364991","52.3861520738585","52.4034925000799","52.4473969480501","52.5478981010988","52.6745197856175","52.7983549209002","52.9222297763184","53.04811046947","53.1718928349372","53.2896055084308","53.4105643437749","53.5336943520914","53.6450067828146","53.7495900516358","53.8717010943941","53.9487020001055",
"中国澳门特别行政区","MAC","R&D研究人员 （每百万人）","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259.35069","233.57521","317.62574","513.86424","608.64833","546.976","379.66089","378.38481","552.53708","628.84194","590.60719","714.10035","889.14744","1007.1702","1247.7184","2583.54081","3137.49004","3428.95417","3587.54147","3826.01324","4092.52683","3498.4859","3826.96528","",
"中国澳门特别行政区","MAC","抚养比（占劳动年龄人口的百分比）","SP.POP.DPND","82.8438198928134","84.4411101179075","83.8285466162149","82.1532153215322","116.477359938603","141.296271063269","124.706023107951","109.818882031615","97.0180034983463","86.1807945860802","78.9678980413425","70.2484912295189","56.7216679457662","91.8275763992036","174.508438987093","139.389767142699","112.680544522279","91.9037145046091","75.8162863886703","63.1780875139624","53.2507977515875","48.1158788934873","47.0882815027032","46.8775565857649","46.736874870305","46.6179797458361","46.557229348079","46.636464859337","44.9960309630765","43.5909667103932","43.9388404962549","44.4432578085208","45.392075388861","46.3643328416407","46.9107280374385","47.1148523819451","47.0312162396704","46.5573252322335","45.664388971864","44.376771351649","42.6774111246227","40.6250506399266","38.3606909197641","36.0114548871835","33.653136748293","31.4580319885838","29.5548030580023","27.8966416389627","26.5005416104195","25.413454167829","24.5517759645225","24.1388656743388","24.5585945210888","25.5094922147512","26.5812475694649","27.6834071152368","28.7304709463712","29.8365829190003","31.203429722938","32.8591001563862","34.5607535716319","35.9475093221149","37.0195565931432","38.072078888916","39.234272303324",
"中国澳门特别行政区","MAC","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.601243427555431","0.618313349226668","0.599537499643133","0.58620363624229","0.506428596658543","0.461159465455706","0.480879064907438","0.505537104836607","0.52135735845605","0.535291968697725","0.558718793441624","0.586095542110538","0.611719825914288","0.691570818806816","0.818853702706671","0.886500368582503","0.942527041220586","0.973800448829837","0.958106492590586","0.912663465213273","0.888906749181217","0.914351220044762","0.987600048508368","1.06138281546145","1.10833877686517","1.12447743956625","1.12015952570545","1.09082086534573","1.05340856488722","1.03221041351984","1.01198112847492","0.981088988796118","0.976526082903141","0.993362176096764","1.01215167374871","1.0506205724592","1.09442131386787","1.11717263980969","1.12841762551334","1.14726605068164","1.16808183507211","1.18868421547783","1.22341513174975","1.26426996118705","1.28913443830571","1.30046912576635","1.30647379937429","1.30230576451177","1.28646401642411","1.26094102358292","1.23807283967209","1.22511905044597","1.2293949884307","1.24559744210504","1.26217788168644","1.26456088601199","1.25041551804607","1.24979563661465","1.27926815397364","1.35843226072686","1.49119711653581","1.67697039361272","1.90948773360183","2.1991069354464","2.52917261474964",
